vehicle_no,device_id,sim_number,depot
KA01F8970,150811443,9967543151,Depot-31
KA01F4792,150810308,9967542823,Depot-31
KA57F0206,150812469,9967544204,Depot-31
KA01F4881,150813615,9967545582,Depot-31
KA01FA0155,150814365,9967543109,Depot-31
KA01FA1458,150812467,9967544258,Depot-31
KA50F0072,150814038,9967543367,Depot-31
KA01FA0991,150814599,9967470565,Depot-41
KA01F4627,150813283,9967547715,Depot-31
KA57F0639,150810425,9967543195,Depot-31
KA01FA1080,150814420,9967470034,Depot-41
KA01FA1001,150810513,9967543887,Depot-31
KA01F3071,150811647,9892945127,Depot-31
KA01F3000,150814244,9967468398,Depot-41
KA01FA1060,150814014,9967471927,Depot-41
KA01FA1451,150813983,9967544071,Depot-31
KA01F4641,150810092,9967544154,Depot-31
KA01FA0366,150813474,9967470388,Depot-41
KA01FA0970,150810556,9967471407,Depot-41
KA57F0394,150811449,9967542864,Depot-31
KA01FA2309,150814190,9967544376,Depot-31
KA01FA0941,150813912,9967549261,Depot-41
KA57F1464,150810400,9967469904,Depot-41
KA01F3032,150811052,9967544081,Depot-31
KA01FA1519,150810255,9967543581,Depot-31
KA01F8619,150811601,9967547586,Depot-31
KA01F3820,150810608,9967545864,Depot-31
KA01F3857,150811474,9967543829,Depot-31
KA01F4879,150811257,9967543589,Depot-31
KA01F9496,150813421,9967547706,Depot-31
KA01F4989,150811391,9967543073,Depot-31
KA01F8953,150813249,9967544076,Depot-31
KA50F0128,150814852,9967543744,Depot-31
KA01FA1054,150814054,9967497990,Depot-41
KA01FA1017,150813815,9987799381,Depot-41
KA01FA1096,150814011,9967489011,Depot-41
KA57F0980,150811654,9967543294,Depot-31
KA01F8646,150813837,9967543473,Depot-31
KA01F4861,150812474,9967547542,Depot-31
KA57F0737,150813677,9967547847,Depot-31
KA01F4694,150811321,9967548709,Depot-31
KA01F8668,150811017,9967543318,Depot-31
KA01FA2352,150813276,9967543572,Depot-31
KA01FA2317,150810998,9967543648,Depot-31
KA01F3601,150810685,9967543794,Depot-31
KA01F8655,150810594,9967543050,Depot-31
KA01F8550,150811656,9967543529,Depot-31
KA57F0734,150811250,9967543614,Depot-31
KA01FA0154,150812172,9967543611,Depot-31
KA01F8739,150810670,9967543692,Depot-31
KA01F8815,150813089,9967543994,Depot-31
KA01F8779,150812056,9967547856,Depot-31
KA01FA0156,150811458,9967543785,Depot-31
KA01FA0163,150813672,9967548042,Depot-31
KA01F3730,150810309,9967543235,Depot-31
KA57F1008,150814175,9967543316,Depot-31
KA01F8656,150811186,9967543934,Depot-31
KA42F1694,150813780,9967543993,Depot-31
KA57F0989,150812072,9967543271,Depot-31
KA01FA0775,150810511,9967465724,Depot-41
KA01FA0443,150811210,9967496382,Depot-41
KA01FA1797,150813198,9967497523,Depot-41
KA01FA0830,150813255,9967480286,Depot-41
KA01FA0805,150811225,9967553587,Depot-41
KA01FA0810,150813968,9967485406,Depot-41
KA57F1465,150810454,9967497787,Depot-41
KA01FA0635,150814325,9967497180,Depot-41
KA01FA1128,150810410,9967485837,Depot-41
KA01FA0782,150812406,9967498782,Depot-41
KA57F1456,150813262,9967465574,Depot-41
KA01FA0956,150813925,9967470059,Depot-41
KA01FA0640,150810441,9967466203,Depot-41
KA01FA0529,150813667,9967497148,Depot-41
KA01FA0760,150814028,9967466356,Depot-41
KA01FA1064,150811273,9967465607,Depot-41
KA57F1458,150814356,9967471823,Depot-41
KA01FA1029,150813303,9967498480,Depot-41
KA01FA0375,150810447,9967466536,Depot-41
KA01FA0472,150814733,9967552961,Depot-41
KA01FA1033,150814395,9967464959,Depot-41
KA01FA1041,150813650,9967489364,Depot-41
KA01FA0560,150813758,9967472871,Depot-41
KA01FA0421,150814091,9967496718,Depot-41
KA01FA2166,150811538,9967456904,Depot-41
KA01FA1102,150810809,9967498768,Depot-41
KA57F0104,150811452,9967499663,Depot-41
KA01FA1058,150814398,9967498917,Depot-41
KA01FA1062,150811235,9967488310,Depot-41
KA01FA0762,150813916,9967498856,Depot-41
KA01FA1030,150813351,9967489038,Depot-41
KA01FA0957,150810091,9967553625,Depot-41
KA01FA0491,150812414,9967554037,Depot-41
KA01FA0385,150811462,9967497584,Depot-41
KA01FA0497,150814597,9967553868,Depot-41
KA01FA0700,150814699,9967486656,Depot-41
KA01FA0758,150814185,9967486039,Depot-41
KA57F0184,150814487,9967488536,Depot-41
KA01FA1023,150811477,9967498960,Depot-41
KA01FA1176,150810652,9967498277,Depot-41
KA01FA0623,150813708,9967486543,Depot-41
KA01FA1105,150813353,9967488736,Depot-41
KA01FA0404,150814688,9967496751,Depot-41
KA42F1710,150814410,9967489944,Depot-41
KA01FA0771,150814683,9967465741,Depot-41
KA01FA1034,150813601,9967469961,Depot-41
KA01FA1019,150813827,9967465208,Depot-41
KA01FA1091,150814293,9967471736,Depot-41
KA57F1106,150811313,9967466032,Depot-41
KA01F8917,150812879,9967549678,Depot-30
KA01F4864,150814693,9967462307,Depot-30
KA01F8647,150811582,9967549941,Depot-30
KA01FA0089,150813428,9967552181,Depot-30
KA01F8679,150813553,9967463098,Depot-30
KA01FA1787,150811544,9967560192,Depot-30
KA50F0004,150814460,9967551034,Depot-40
KA53F0133,150814145,9967461306,Depot-30
KA01FA1360,150812966,9967560380,Depot-30
KA53F0159,150812860,9967461345,Depot-30
KA57F1285,150811399,9967549981,Depot-30
KA53F0037,150813988,9967460642,Depot-30
KA53F0039,150810831,9967560264,Depot-30
KA53F0162,150813633,9967552081,Depot-30
KA01FA0735,150810504,9967556617,Depot-30
KA57F0991,150812426,9967559435,Depot-30
KA57F1253,150811202,9967557839,Depot-30
KA01FA0749,150811583,9967462392,Depot-30
KA01FA0826,150810637,9967467585,Depot-30
KA01F3946,150810800,9967556278,Depot-30
KA01FA0728,150813466,9967461880,Depot-30
KA53F0140,150810804,9967560571,Depot-30
KA01F8740,150810489,9967559761,Depot-30
KA01FA1796,150810107,9967463897,Depot-30
KA57F1035,150814250,9967552169,Depot-30
KA01FA1863,150814747,9967552241,Depot-30
KA01FA0871,150811468,9967556798,Depot-30
KA01FA0071,150813635,9967461574,Depot-30
KA01FA0725,150814772,9967549915,Depot-30
KA01FA0827,150813419,9967460543,Depot-30
KA01FA0141,150814409,9967484391,Depot-30
KA53F0218,150811249,9967462769,Depot-30
KA01FA1836,150810506,9967559793,Depot-30
KA01FA0934,150813423,9967463623,Depot-30
KA01F3910,150813399,9967549929,Depot-30
KA01FA1377,150811506,9967460756,Depot-30
KA01FA0341,150813229,9967549920,Depot-30
KA01FA1434,150810403,9967463974,Depot-30
KA01FA1467,150810550,9967550483,Depot-30
KA01FA1556,150810406,9967467359,Depot-30
KA01FA1599,150814617,9967556980,Depot-30
KA01FA2193,150814694,9967467027,Depot-30
KA01FA0746,150813385,9967464482,Depot-30
KA01FA1426,150812898,9967464181,Depot-30
KA01FA1443,150810083,9967460371,Depot-30
KA01FA1567,150810531,9967556397,Depot-30
KA01FA1562,150811047,9967549375,Depot-27
KA01FA0102,150810541,9967542085,Depot-27
KA01FA0435,150810853,9987819905,Depot-27
KA01FA2164,150810251,9967542274,Depot-27
KA01FA0451,150811655,9967542318,Depot-27
KA01FA0804,150812565,9967547095,Depot-27
KA53F0200,150813525,9967542416,Depot-27
KA01FA0539,150811042,9967542064,Depot-27
KA01FA0517,150811012,9967542154,Depot-27
KA01FA0540,150810614,9967546873,Depot-27
KA01FA0151,150810252,9967542045,Depot-27
KA57F0643,150812064,9967541653,Depot-27
KA01FA0294,150813321,9967541406,Depot-27
KA57F0640,150814361,9967547018,Depot-27
KA57F0487,150812607,9967546983,Depot-27
KA01F3249,150811337,9967546944,Depot-27
KA01FA0711,150810879,9967541775,Depot-27
KA53F0206,150813946,9967542359,Depot-27
KA01FA0704,150811678,9967542013,Depot-27
KA01FA0407,150814163,9967542004,Depot-27
KA01FA2151,150811637,9967542476,Depot-27
KA01F4634,150810692,9967542073,Depot-27
KA01FA1148,150811574,9967547036,Depot-27
KA01F4863,150810620,9967542470,Depot-27
KA01FA0662,150811600,9967542541,Depot-27
KA01FA1903,150814676,9967542203,Depot-27
KA01FA0401,150810545,9967544892,Depot-27
KA01FA0108,150813762,9967543986,Depot-27
KA57F0824,150814180,9987796948,Depot-40
KA50F0158,150811545,9967549715,Depot-40
KA57F0844,150812851,9987796383,Depot-40
KA01FA1547,150812074,9967546893,Depot-27
KA01F8757,150811043,9967542216,Depot-27
KA57F0384,150814327,9967542576,Depot-27
KA57F0489,150811053,9967541568,Depot-27
KA01FA1155,150811015,9967541298,Depot-27
KA01FA0876,150810367,9967544623,Depot-27
KA01F4988,150814030,9967542243,Depot-27
KA01FA0857,150812950,9967545626,Depot-27
KA01FA1256,150810959,9967542574,Depot-27
KA01FA1180,150810986,9967542456,Depot-27
KA01F8806,150811653,9967545081,Depot-27
KA01F8811,150810246,9967542577,Depot-27
KA57F1272,150814102,9967545613,Depot-36
KA53F0215,150814337,9967541731,Depot-36
KA57F1271,150811392,9967547294,Depot-36
KA57F0816,150811306,9967545106,Depot-36
KA01FA0330,150811368,9967545598,Depot-36
KA01FA1401,150810956,9967544877,Depot-36
KA57F0818,150812401,9967542795,Depot-36
KA01F4677,150813648,9967544953,Depot-36
KA01FA0595,150812589,9967545612,Depot-36
KA57F1091,150811179,9967547669,Depot-36
KA01FA0347,150811389,9967544789,Depot-36
KA01FA0015,150812834,9967544805,Depot-36
KA01FA1494,150814079,9967545926,Depot-36
KA57F0807,150813109,9967545868,Depot-36
KA01FA1709,150814362,9967543697,Depot-36
KA01FA0933,150811328,9967545949,Depot-36
KA53F0231,150814213,9967543244,Depot-36
KA57F0808,150810860,9967545932,Depot-36
KA01FA1204,150811466,9967544884,Depot-36
KA01FA1683,150813653,9967548382,Depot-36
KA01FA1724,150813951,9967548033,Depot-36
KA01FA1229,150814199,9967544660,Depot-36
KA01F2856,150814367,9967543310,Depot-36
KA53F0235,150810859,9967548626,Depot-36
KA01FA0619,150813266,9967545761,Depot-36
KA01FA0733,150811557,9967548747,Depot-36
KA01FA1484,150814123,9967548335,Depot-36
KA01FA1428,150813863,9967545105,Depot-36
KA01FA0351,150814292,9967545107,Depot-36
KA53F0210,150811649,9967543275,Depot-36
KA01FA0027,150813243,9967547269,Depot-36
KA01FA0340,150814674,9967544047,Depot-36
KA01F4704,150814289,9967545371,Depot-36
KA01FA0117,150813021,9967548199,Depot-36
KA53F0132,150810533,9967545680,Depot-36
KA57F0819,150814552,9967542838,Depot-36
KA01FA1440,150814441,9967545134,Depot-36
KA01F4822,150813025,9967544782,Depot-36
KA01F2756,150813599,9967544679,Depot-36
KA01FA0182,150811219,9967489964,Depot-36
KA50F0001,150812562,9967545763,Depot-36
KA01F3618,150811160,9967541603,Depot-36
KA01FA0931,150811157,9967545860,Depot-36
KA01FA0380,150812478,9967545954,Depot-36
KA01FA1891,150811122,9967544334,Depot-36
KA01F2765,150811165,9967544827,Depot-36
KA01F2688,150814143,9967547940,Depot-36
KA01FA1288,150812805,9967545377,Depot-17
KA01FA1203,150814009,9967545862,Depot-36
KA01FA1524,150810639,9967542897,Depot-36
KA01FA0096,150810125,9967542868,Depot-36
KA01FA0097,150813874,9967464594,Depot-30
KA01FA0233,150811293,9967460311,Depot-30
KA01FA0297,150810443,9967466987,Depot-30
KA01FA0315,150810587,9967467010,Depot-30
KA01FA0334,150811494,9967556864,Depot-30
KA01FA0484,150813359,9967556388,Depot-30
KA01FA0727,150812944,9967464404,Depot-30
KA01FA0747,150811555,9967557703,Depot-30
KA01FA0752,150812873,9967462153,Depot-30
KA01FA0842,150811309,9967463595,Depot-30
KA01FA0938,150813882,9967463160,Depot-30
KA01FA1358,150813393,9967551598,Depot-30
KA01FA1543,150810638,9967556245,Depot-30
KA01FA2178,150810579,9967556698,Depot-30
KA01FA1826,150813593,9967460522,Depot-30
KA53F0134,150812918,9967461582,Depot-30
KA53F0211,150814765,9967461791,Depot-30
KA01F4570,150811493,9967460744,Depot-30
KA01F4817,150811380,9967557423,Depot-30
KA57F1034,150813625,9967460211,Depot-30
KA01F4342,150814682,9967556211,Depot-30
KA01F4957,150813386,9967556357,Depot-30
KA01F8692,150814559,9967460789,Depot-30
KA50F0029,150813431,9967549511,Depot-30
KA01F3299,150810110,9967556338,Depot-30
KA01F3551,150813864,9967460427,Depot-30
KA01FA0101,150814642,9967554986,Depot-30
KA01FA0177,150813949,9967557797,Depot-46
KA01FA0333,150810111,9967556975,Depot-30
KA01FA0665,150813462,9967557454,Depot-30
KA01FA0730,150813116,9967556386,Depot-30
KA01FA0897,150813304,9967554498,Depot-30
KA01FA1503,150813343,9967461342,Depot-30
KA01FA1944,150813358,9967550167,Depot-30
KA01FA2176,150813600,9967460515,Depot-30
KA53F0014,150814076,9967556533,Depot-30
KA53F0036,150814186,9967557785,Depot-30
KA53F0143,150810628,9967463047,Depot-30
KA53F0149,150810540,9967550253,Depot-30
KA53F0224,150814576,9967554997,Depot-30
KA01F4882,150811327,9967550252,Depot-30
KA01F4956,150813993,9967463889,Depot-30
KA50F0098,150814713,9967460518,Depot-46
KA01FA0103,150813479,9967461862,Depot-30
KA01FA0215,150812443,9967556426,Depot-30
KA01FA0261,150813542,9967556303,Depot-30
KA01FA0303,150813777,9967556530,Depot-30
KA01FA0511,150814774,9967557052,Depot-30
KA01FA0601,150814146,9967464383,Depot-46
KA01FA0736,150812454,9967557303,Depot-46
KA01FA0793,150811563,9967462676,Depot-30
KA01FA0814,150813536,9967556865,Depot-30
KA01FA0877,150813835,9967557724,Depot-46
KA01FA0950,150812900,9967549520,Depot-30
KA01FA0958,150812840,9967556395,Depot-30
KA01FA0995,150813189,9967557582,Depot-30
KA01FA1242,150813422,9967464508,Depot-30
KA01FA1265,150813547,9967461381,Depot-30
KA01FA1631,150813985,9967460893,Depot-30
KA01FA1715,150810557,9967549523,Depot-30
KA01FA1919,150810355,9967461802,Depot-30
KA01FA1977,150814776,9967556021,Depot-30
KA01FA1778,150813367,9967554941,Depot-30
KA53F0141,150813664,9967554971,Depot-30
KA53F0147,150810370,9967557670,Depot-30
KA01F4539,150812455,9967461965,Depot-30
KA57F0373,150813997,9967556458,Depot-30
KA57F0812,150814762,9967463087,Depot-30
KA57F1268,150813936,9967463069,Depot-30
KA57F1333,150811578,9967462610,Depot-30
KA01F3650,150814389,9967488505,Depot-38
KA01FA1222,150811524,9967496983,Depot-38
KA01FA1667,150810807,9967473381,Depot-38
KA50F0018,150813197,9967488951,Depot-38
KA01FA1355,150814177,9967496609,Depot-38
KA57F1093,150814373,9967498670,Depot-38
KA01FA1620,150814401,9967486406,Depot-38
KA01FA1559,150812960,9967489418,Depot-38
KA53F0093,150814484,9967496648,Depot-38
KA57F1240,150814406,9967497006,Depot-38
KA01FA1985,150814485,9967485451,Depot-38
KA01FA1866,150814583,9967485669,Depot-38
KA53F0271,150813679,9967489141,Depot-38
KA57F1003,150814007,9967488662,Depot-38
KA57F1004,150813736,9967499765,Depot-38
KA01F2732,150811515,9967488639,Depot-38
KA01F3611,150812420,9967489081,Depot-38
KA50F0040,150812888,9967497024,Depot-38
KA01FA1354,150810448,9967488719,Depot-38
KA01F3374,150811548,9967485768,Depot-38
KA01FA1210,150811228,9967485864,Depot-38
KA01FA1410,150813711,9967497592,Depot-38
KA50F0186,150814738,9967553423,Depot-38
KA53F0275,150814696,9967489177,Depot-38
KA53F0080,150811215,9967488322,Depot-38
KA01F3658,150813159,9967488776,Depot-38
KA01FA1520,150814010,9967488278,Depot-38
KA57F0945,150813511,9967553950,Depot-38
KA01F3350,150814746,9967497083,Depot-38
KA01FA0217,150813548,9967485463,Depot-38
KA01FA1989,150812457,9967488730,Depot-38
KA01FA1262,150810529,9967496419,Depot-38
KA01FA1864,150814006,9967473307,Depot-38
KA57F1036,150814618,9967553412,Depot-38
KA01F3218,150814731,9967552718,Depot-38
KA57F1021,150810457,9967552496,Depot-38
KA57F1246,150814208,9967553543,Depot-38
KA57F0944,150814233,9967553898,Depot-38
KA01FA1264,150813117,9967554018,Depot-38
KA53F0290,150812407,9967553809,Depot-38
KA50F0115,150811330,9967552778,Depot-38
KA01FA0185,150813450,9967465496,Depot-38
KA01FA0942,150811595,9967485898,Depot-38
KA57F0946,150812819,9967486087,Depot-38
KA01FA0548,150813980,9967489212,Depot-38
KA01FA1500,150813356,9967498397,Depot-38
KA01FA1255,150813996,9967489313,Depot-38
KA01FA2081,150814775,9967488710,Depot-38
KA57F1243,150813308,9967553466,Depot-38
KA50F0034,150811227,9967554341,Depot-38
KA53F0085,150814792,9967473296,Depot-38
KA57F1134,150813575,9967552945,Depot-38
KA01FA1313,150814004,9967554033,Depot-38
KA01FA2235,150811507,9967543604,Depot-31
KA57F0913,150812891,9967543146,Depot-31
KA57F0738,150811440,9967545529,Depot-31
KA01FA1659,150813376,9967543149,Depot-31
KA01FA2234,150813307,9967542926,Depot-31
KA01F4645,150810677,9967548346,Depot-31
KA01FA1553,150811159,9967547607,Depot-31
KA01FA0148,150811016,9967543405,Depot-31
KA01F3840,150812596,9967543942,Depot-31
KA01F4656,150814261,9967543842,Depot-31
KA01F8949,150810093,9967545513,Depot-31
KA01F8731,150811130,9967542913,Depot-31
KA57F0174,150810514,9967548281,Depot-31
KA01F8828,150811614,9967547603,Depot-31
KA01F3444,150811531,9967548064,Depot-31
KA01F4947,150813039,9967547798,Depot-31
KA57F0735,150813544,9967547975,Depot-31
KA01F3873,150810544,9967543977,Depot-31
KA01F4639,150813747,9967547987,Depot-31
KA01F3568,150814071,9967548712,Depot-31
KA01F3701,150810424,9967543137,Depot-31
KA01F3862,150810568,9967543898,Depot-31
KA01F4338,150811645,9967547356,Depot-31
KA01FA0439,150810876,9967459760,Depot-21
KA53F0051,150222262,9987899639,Depot-02
KA57F0363,150220157,9987899669,Depot-02
KA57F0118,150222243,9987899564,Depot-02
KA01FA0549,150221797,9987898467,Depot-02
KA01F4671,150219159,9987898462,Depot-02
KA01F4735,150219127,9987890924,Depot-02
KA01F4760,150218654,9987898838,Depot-02
KA01FA1689,150220989,9987891417,Depot-02
KA01F3474,150814661,9967549738,Depot-23
KA01F3714,150813622,9967549776,Depot-23
KA53F0223,150814246,9967556240,Depot-30
KA53F0222,150814183,9967463824,Depot-30
KA01FA0095,150813484,9967550385,Depot-30
KA01FA0642,150811508,9967550148,Depot-30
KA01FA0988,150811256,9967550081,Depot-30
KA01FA2033,150812901,9967556658,Depot-30
KA01F8691,150811237,9967556573,Depot-30
KA01FA0314,150814013,9967550191,Depot-46
KA01F4441,150813594,9967462876,Depot-30
KA01FA0677,150813881,9967467543,Depot-30
KA01FA0019,150813651,9967553886,Depot-30
KA50F0022,150810517,9967556219,Depot-40
KA01FA1991,150810577,9967467378,Depot-30
KA01F8831,150814570,9967550382,Depot-30
KA01F8737,150220574,9967512771,Depot-23
KA01FA0591,150814687,9967462902,Depot-30
KA01FA1996,150810440,9967464591,Depot-30
KA01FA0666,150810830,9967556645,Depot-30
KA01FA0729,150810576,9967557783,Depot-30
KA01FA0731,150813845,9967554644,Depot-30
KA01F9495,150810503,9967547626,Depot-31
KA01F3751,150812809,9967548311,Depot-31
KA01F3199,150812855,9967543557,Depot-31
KA01FA1512,150813754,9967548409,Depot-31
KA01FA1905,150810358,9967547827,Depot-31
KA01F9494,150811393,9967547793,Depot-31
KA01F3126,150813048,9967547232,Depot-31
KA01F3677,150814332,9967548576,Depot-31
KA01F3665,150811264,9967548009,Depot-31
KA01F4401,150811482,9967548425,Depot-31
KA01F4682,150813908,9967543791,Depot-31
KA01F3716,150811536,9967544327,Depot-31
KA53F0267,150810100,9967501809,Depot-34
KA57F0020,150218404,9987891053,Depot-02
KA01F8714,150812541,9967548337,Depot-31
KA01F8945,150811217,9967543268,Depot-31
KA01F3732,150814182,9967548189,Depot-31
KA01F3746,150810977,9967543852,Depot-31
KA50F0190,150810691,9967547554,Depot-31
KA50F0178,150811431,9967547394,Depot-31
KA01FA1275,150810690,9967543148,Depot-31
KA50F0073,150812471,9967547198,Depot-31
KA01FA1945,150814592,9967548158,Depot-31
KA50F0116,150812468,9967541629,Depot-27
KA01F3631,150812075,9967541966,Depot-27
KA01FA0898,150811102,9967545064,Depot-27
KA01FA0884,150810248,9967545076,Depot-27
KA01FA1708,150811604,9967545282,Depot-27
KA01FA0567,150811279,9967544534,Depot-27
KA01F4592,150812582,9967545461,Depot-27
KA01FA0409,150812610,9967542792,Depot-27
KA01FA2113,150814319,9967541625,Depot-27
KA01FA0436,150811169,9967542198,Depot-27
KA53F0272,150810981,9967541892,Depot-27
KA53F0248,150810913,9967541593,Depot-27
KA01F4651,150813722,9967542461,Depot-27
KA01FA0308,150811657,9967542581,Depot-27
KA01FA1961,150810753,9967541693,Depot-27
KA01FA0464,150813183,9967545158,Depot-27
KA01FA0055,150220546,9987899758,Depot-02
KA01FA0176,150222412,9987889546,Depot-02
KA01FA2232,150814379,9967547197,Depot-31
KA01FA0204,150811456,9967547668,Depot-31
KA01F4910,150814119,9967547553,Depot-31
KA01F3741,150814253,9967548293,Depot-31
KA01FA0016,150810438,9967543730,Depot-31
KA01F8598,150813840,9967501751,Depot-34
KA01F8763,150813831,9967550863,Depot-34
KA01FA1169,150814546,9967561255,Depot-34
KA57F1398,150813537,9967501082,Depot-44
KA57F0659,150813271,9967502150,Depot-34
KA01F2761,150813380,9967501061,Depot-34
KA57F0694,150810814,9967502686,Depot-34
KA53F0059,150814561,9967550391,Depot-34
KA57F0920,150814149,9967500297,Depot-34
KA57F0722,150814773,9967454383,Depot-34
KA01F3237,150813880,9967483308,Depot-34
KA01F9382,150220082,9987899562,Depot-02
KA57F0519,150220875,9987898934,Depot-02
KA01FA0652,150811144,9967541349,Depot-27
KA01F3413,150812567,9967547417,Depot-31
KA01F3758,150812829,9967547207,Depot-31
KA01FA0660,150811009,9967542751,Depot-27
