vehicle_no,schedule_no,sim_number,depot,last_inserted_tm
KA01F8684,500A/6,9987823994,Depot-04,2016-10-20 11:00:10
KA01F9023,500A/7,9967516523,Depot-10,2016-10-20 11:00:07
KA01F2752,500A/9,9987821585,Depot-20,2016-10-20 11:00:06
KA57F0564,500AA/1,9987833656,Depot-11,2016-10-20 11:00:09
KA01F8887,500AA/2,9987808901,Depot-11,2016-10-20 11:00:09
KA01FA1796,500AA/3-Weekday,9967463897,Depot-30,2016-10-20 11:00:08
KA57F0373,500AA/6,9967556458,Depot-30,2016-10-20 11:00:09
KA01F8937,500AB/5,9967515831,Depot-10,2016-10-20 11:00:07
KA01F4569,500AB/8,9987769079,Depot-14,2016-10-20 11:00:06
KA01F8943,500AB/9,9967517166,Depot-10,2016-10-20 11:00:07
KA57F0568,500B/2,9987851575,Depot-26,2016-10-20 11:00:07
KA50F0096,500B/4,9987789926,Depot-26,2016-10-20 11:00:10
KA57F0575,500B/5,9967562129,Depot-23,2016-10-20 11:00:08
KA57F0490,500BA/1,9967551893,Depot-23,2016-10-20 11:00:08
KA57F0559,500BA/2,9987806977,Depot-10,2016-10-20 11:00:06
KA01F8737,500BC/1,9967512771,Depot-23,2016-10-20 11:00:09
KA01FA0806,500C/11,9987768615,Depot-29,2016-10-20 11:00:08
KA01FA0466,500C/12,9987768765,Depot-29,2016-10-20 11:00:08
KA01F8742,500C/13,9987864031,Depot-03,2016-10-20 11:00:10
KA01FA0526,500C/2,9967550471,Depot-29,2016-10-20 11:00:10
KA57F0706,500C/3,9987885683,Depot-06,2016-10-20 11:00:05
KA01FA0887,500C/4,8828028526,Depot-06,2016-10-20 11:00:10
KA01FA0014,500C/6,9987816258,Depot-15,2016-10-20 11:00:06
KA01FA0679,500C/9,9987767588,Depot-29,2016-10-20 11:00:05
KA57F0053,500CA/25,9987785220,Depot-20,2016-10-20 11:00:06
KA01F9421,500CA/5,9987788426,Depot-04,2016-10-20 11:00:05
KA57F0814,500CF/3,9987802991,Depot-04,2016-10-20 11:00:05
KA01F3414,500CF/4,9987802290,Depot-04,2016-10-20 11:00:05
KA57F0072,500CT/1,9967545679,Depot-31,2016-10-20 11:00:10
KA57F0069,500CT/2,9967544238,Depot-31,2016-10-20 11:00:08
KA01FA1175,500D/01,9987768048,Depot-29,2016-10-20 11:00:05
KA01FA0578,500D/02,9987767263,Depot-29,2016-10-20 11:00:07
KA01FA0656,500D/03,9987793281,Depot-29,2016-10-20 11:00:05
KA01FA1149,500D/04,9987793274,Depot-29,2016-10-20 11:00:05
KA01FA0927,500D/05,9987767256,Depot-29,2016-10-20 11:00:05
KA57F0260,500D/10,9987806970,Depot-10,2016-10-20 11:00:07
KA01FA2074,500D/11,9987805896,Depot-15,2016-10-20 11:00:07
KA01F3447,500D/12,9967471178,Depot-32,2016-10-20 11:00:09
KA01F2594,500D/13,9867486476,Depot-32,2016-10-20 11:00:11
KA01F3256,500D/14,9987856577,Depot-32,2016-10-20 11:00:10
KA57F0701,500D/15,9967552180,Depot-23,2016-10-20 11:00:10
KA57F0563,500D/16,9967482537,Depot-23,2016-10-20 11:00:08
KA57F0473,500D/17,9967515751,Depot-10,2016-10-20 11:00:07
KA01F3688,500D/18,8828028465,Depot-06,2016-10-20 11:00:06
KA01F4930,500D/19,9967551964,Depot-23,2016-10-20 11:00:08
KA53F0022,500D/1,9987794768,Depot-10,2016-10-20 11:00:06
KA01F8756,500D/20,9967482878,Depot-23,2016-10-20 11:00:10
KA01F2863,500D/21,9987889677,Depot-06,2016-10-20 11:00:10
KA01F3906,500D/22,9967487499,Depot-11,2016-10-20 11:00:10
KA01F3605,500D/23,9987834385,Depot-11,2016-10-20 11:00:09
KA01F3620,500D/24,9967463194,Depot-11,2016-10-20 11:00:09
KA01F2746,500D/25,9967546936,Depot-11,2016-10-20 11:00:09
KA01F2308,500D/26,9987767363,Depot-29,2016-10-20 11:00:07
KA01F3830,500D/27,9987768746,Depot-29,2016-10-20 11:00:07
KA01F3907,500D/28,9987833808,Depot-11,2016-10-20 11:00:10
KA01F8769,500D/29,9987804711,Depot-11,2016-10-20 11:00:10
KA53F0021,500D/2,9987803254,Depot-10,2016-10-20 11:00:06
KA01FA0634,500D/34,9987767873,Depot-29,2016-10-20 11:00:10
KA01FA0753,500D/35,9987767245,Depot-29,2016-10-20 11:00:08
KA01FA0770,500D/36,9987782270,Depot-29,2016-10-20 11:00:10
KA01FA0456,500D/37,9987767335,Depot-29,2016-10-20 11:00:08
KA01F4770,500D/38,9987814185,Depot-15,2016-10-20 11:00:06
KA01F8936,500D/39,9967455148,Depot-23,2016-10-20 11:00:08
KA53F0198,500D/40,9967549737,Depot-23,2016-10-20 11:00:08
KA01F4642,500D/41,9967485319,Depot-23,2016-10-20 11:00:08
KA01F8853,500D/42,9967560690,Depot-23,2016-10-20 11:00:11
KA01F4908,500D/43,9987795929,Depot-23,2016-10-20 11:00:10
KA57F1326,500D/44,9967551562,Depot-23,2016-10-20 11:00:08
KA57F1123,500D/45,9967485004,Depot-23,2016-10-20 11:00:08
KA57F0491,500D/46,9967551241,Depot-23,2016-10-20 11:00:08
KA01F9575,500D/49,9987849001,Depot-08,2016-10-20 11:00:05
KA01F8985,500D/53,9987873653,Depot-10,2016-10-20 11:00:10
KA01F8905,500D/54,9987803245,Depot-10,2016-10-20 11:00:06
KA01F8675,500D/55,9987823145,Depot-04,2016-10-20 11:00:06
KA01FA1894,500D/57,9967485948,Depot-38,2016-10-20 11:00:09
KA57F0668,500D/58,8828028536,Depot-06,2016-10-20 11:00:06
KA01FA2075,500D/59,9967486166,Depot-38,2016-10-20 11:00:08
KA01FA2002,500D/60,9987887410,Depot-06,2016-10-20 11:00:05
KA01FA1739,500DB/1,9967498992,Depot-14,2016-10-20 11:00:10
KA01F8941,500DB/3,9967516451,Depot-10,2016-10-20 11:00:07
KA57F0472,500DB/4,9967516417,Depot-10,2016-10-20 11:00:07
KA01F3354,500DC/5,9967472848,Depot-32,2016-10-20 11:00:09
KA01F8701,500DC/6,9967469493,Depot-32,2016-10-20 11:00:08
KA53F0076,500DG/1,9987782548,Depot-40,2016-10-20 11:00:09
KA53F0128,500DG/2,9967460796,Depot-40,2016-10-20 11:00:08
KA53F0150,500DG/3,9967549592,Depot-40,2016-10-20 11:00:09
KA53F0135,500DG/4,9967464261,Depot-40,2016-10-20 11:00:10
KA01F3469,500DG/5,998779839,Depot-43,2016-10-20 11:00:08
KA01F3644,500DH/1,9967503217,Depot-19,2016-10-20 11:00:09
KA57F1048,500DH/2,9987767594,Depot-19,2016-10-20 11:00:10
KA01F8851,500DH/3,9967503807,Depot-19,2016-10-20 11:00:06
KA01F4883,500DK/1,9967517082,Depot-10,2016-10-20 11:00:07
KA01F4834,500DK/2,9987769182,Depot-14,2016-10-20 11:00:06
KA01F8762,500DK/3,9967482062,Depot-23,2016-10-20 11:00:08
KA57F0702,500DK/4,9987793023,Depot-23,2016-10-20 11:00:10
KA01F8844,500DM/1,9967515783,Depot-10,2016-10-20 11:00:07
KA57F1318,500DM/2,9987806861,Depot-10,2016-10-20 11:00:07
KA01FA0229,500DM/3,9967504553,Depot-14,2016-10-20 11:00:06
KA01F4547,500DM/4,9967480405,Depot-14,2016-10-20 11:00:10
KA57F0485,500DS/1,9987794908,Depot-10,2016-10-20 11:00:08
KA01F8913,500DS/2,9987806942,Depot-10,2016-10-20 11:00:07
KA01F8685,500DS/3,9967455173,Depot-23,2016-10-20 11:00:08
KA01F8743,500DS/4,9967508217,Depot-10,2016-10-20 11:00:07
KA01F8904,500DY/1,9987803310,Depot-10,2016-10-20 11:00:07
KA57F0253,500DY/2,9987806412,Depot-10,2016-10-20 11:00:07
KA57F0170,500E/1,9967487945,Depot-41,2016-10-20 11:00:10
KA01FA0801,500F/10,9987793160,Depot-29,2016-10-20 11:00:05
KA42F1674,500F/11,8828028487,Depot-06,2016-10-20 11:00:05
KA01F8922,500F/12,9987865602,Depot-03,2016-10-20 11:00:10
KA01FA0722,500F/13,9987768580,Depot-29,2016-10-20 11:00:06
KA01FA0264,500F/14,9987836508,Depot-03,2016-10-20 11:00:05
KA57F0068,500F/15,9987864391,Depot-03,2016-10-20 11:00:10
KA57F0591,500F/16,9987836710,Depot-03,2016-10-20 11:00:06
KA01F9458,500F/18,9987811419,Depot-02,2016-10-20 11:00:09
KA01FA1864,500F/19,9967473307,Depot-38,2016-10-20 11:00:09
KA01FA0375,500F/1,9967466536,Depot-41,2016-10-20 11:00:08
KA01FA2081,500F/20,9967488710,Depot-38,2016-10-20 11:00:09
KA01FA0419,500F/2,9967499722,Depot-41,2016-10-20 11:00:09
KA42F1699,500F/3,9967500971,Depot-34,2016-10-20 11:00:08
KA01FA1198,500F/4,9967550782,Depot-34,2016-10-20 11:00:08
KA01F8699,500F/5,9987781295,Depot-03,2016-10-20 11:00:10
KA57F0577,500F/6,9967482107,Depot-23,2016-10-20 11:00:08
KA01FA0892,500F/9,9987767261,Depot-29,2016-10-20 11:00:05
KA01F8917,500G/7,9967549678,Depot-30,2016-10-20 11:00:08
KA01F3687,500H/1,9967504126,Depot-19,2016-10-20 11:00:06
KA01FA1247,500J/1,9867358004,Depot-21,2016-10-20 11:00:11
KA57F0204,500J/2,9967492846,Depot-21,2016-10-20 11:00:08
KA57F1316,500KK/1,9987793455,Depot-15,2016-10-20 11:00:11
KA01FA1728,500KK/2,9987793552,Depot-15,2016-10-20 11:00:07
KA01F2682,500KK/4,9987811251,Depot-15,2016-10-20 11:00:06
KA01F3980,500L/11,9987788712,Depot-04,2016-10-20 11:00:05
KA01FA0004,500L/12,9987802953,Depot-04,2016-10-20 11:00:05
KA57F0057,500l/13,9987802129,Depot-04,2016-10-20 11:00:05
KA01FA0825,500L/14,9987793511,Depot-15,2016-10-20 11:00:10
KA01FA1430,500L/15,9987802464,Depot-04,2016-10-20 11:00:07
KA01F3827,500L/1,9987787573,Depot-04,2016-10-20 11:00:05
KA01FA1465,500L/4,9987825870,Depot-04,2016-10-20 11:00:05
KA57F1021,500L/5,9967552496,Depot-38,2016-10-20 11:00:09
KA57F1036,500L/6,9967553412,Depot-38,2016-10-20 11:00:09
KA57F1093,500L/7,9967498670,Depot-38,2016-10-20 11:00:09
KA57F1140,500L/8,9967488286,Depot-38,2016-10-20 11:00:09
KA01F8908,500Q/11,9987882390,Depot-08,2016-10-20 11:00:10
KA01F4873,500Q/12,9967504884,Depot-14,2016-10-20 11:00:07
KA01F4566,500Q/13,9967460269,Depot-14,2016-10-20 11:00:06
KA01F8994,500Q/14,9967481866,Depot-23,2016-10-20 11:00:08
KA01F8919,500Q/1,9892674135,Depot-08,2016-10-20 11:00:11
KA01F8849,500Q/9,9987883371,Depot-08,2016-10-20 11:00:06
KA01F8846,500QD/1,9987882484,Depot-08,2016-10-20 11:00:06
KA57F1328,500QD/2,9987880850,Depot-08,2016-10-20 11:00:10
KA01F8925,500QD/3,9987898187,Depot-08,2016-10-20 11:00:10
KA01FA0500,500QG/1,9987767371,Depot-29,2016-10-20 11:00:10
KA01FA1163,500QG/2,9987793725,Depot-29,2016-10-20 11:00:05
KA01FA0807,500QG/3,9987822774,Depot-29,2016-10-20 11:00:06
KA01FA0743,500QK/11,9987768590,Depot-29,2016-10-20 11:00:08
KA01FA0971,500QK/12,9967561976,Depot-29,2016-10-20 11:00:10
KA01FA0685,500QK/1,8828028656,Depot-29,2016-10-20 11:00:10
KA01FA0993,500QK/2,8828028516,Depot-06,2016-10-20 11:00:06
KA01FA0501,500QK/3,9987823451,Depot-29,2016-10-20 11:00:06
KA01FA0442,500QK/4,9987767421,Depot-29,2016-10-20 11:00:06
KA01FA0654,500QK/5,9987793284,Depot-29,2016-10-20 11:00:05
KA01FA0502,500QK/6,9987767342,Depot-29,2016-10-20 11:00:06
KA01F4806,500T/6,9967516077,Depot-10,2016-10-20 11:00:09
KA01FA0940,500TA/1,9967469788,Depot-41,2016-10-20 11:00:08
KA01F4882,500Y/6,9967550252,Depot-30,2016-10-20 11:00:09
KA01F3648,501/8,9987784122,Depot-20,2016-10-20 11:00:06
KA57F1011,501/9,9967479392,Depot-21,2016-10-20 11:00:08
KA01FA1453,501A/10,9967545142,Depot-11,2016-10-20 11:00:09
KA01FA1359,501A/11,9987889108,Depot-02,2016-10-20 11:00:05
KA01F9016,501A/12,9967463818,Depot-10,2016-10-20 11:00:10
KA01F4346,501A/13,9967519478,Depot-37,2016-10-20 11:00:07
KA01FA0388,501A/15,8828031147,Depot-20,2016-10-20 11:00:10
KA01F4504,501A/16,9987769050,Depot-14,2016-10-20 11:00:06
KA01F4505,501A/19,9967504566,Depot-14,2016-10-20 11:00:07
KA57F0630,501A/1,9987783886,Depot-20,2016-10-20 11:00:06
KA01FA2008,501A/20,9987895982,Depot-02,2016-10-20 11:00:05
KA01FA1335,501A/21,9987895432,Depot-02,2016-10-20 11:00:05
KA01FA1470,501A/22,9967456948,Depot-21,2016-10-20 11:00:08
KA01FA1472,501A/25,9987784502,Depot-20,2016-10-20 11:00:06
KA42F1729,501A/26,9967478315,Depot-17,2016-10-20 11:00:09
KA01FA1519,501A/27,9967543581,Depot-31,2016-10-20 11:00:08
KA57F1317,501A/28,9987792454,Depot-16,2016-10-20 11:00:07
KA57F0452,501A/2,9987792991,Depot-16,2016-10-20 11:00:07
KA01F8927,501A/4,9987785089,Depot-20,2016-10-20 11:00:06
KA01FA1587,501A/5,9967505939,Depot-20,2016-10-20 11:00:06
KA01FA1444,501A/8,9967468387,Depot-11,2016-10-20 11:00:09
KA57F0628,501A/9,9967508793,Depot-20,2016-10-20 11:00:10
KA57F0439,501B/1,9987796760,Depot-37,2016-10-20 11:00:07
KA57F1332,501B/4,9967558241,Depot-37,2016-10-20 11:00:10
KA01F8990,501BH/1,9987796535,Depot-37,2016-10-20 11:00:07
KA01FA2311,501BH/2,8828028599,Depot 12,2016-10-20 11:00:09
KA57F1273,501BH/3,9987810361,Depot 12,2016-10-20 11:00:10
KA01F8980,501BH/4,9967514801,Depot-37,2016-10-20 11:00:07
KA01F4558,501BH/5,9967513006,Depot-37,2016-10-20 11:00:07
KA01F3164,501BH/6,9987854826,Depot-26,2016-10-20 11:00:07
KA01F4648,501BH/7,9987855661,Depot-26,2016-10-20 11:00:06
KA01F8999,501BH/8,9987850189,Depot-26,2016-10-20 11:00:08
KA01FA1861,501C/10,8828028542,Depot 12,2016-10-20 11:00:11
KA01F4535,501C/11,9967491840,Depot-11,2016-10-20 11:00:09
KA01F4292,501C/12,9967504713,Depot-14,2016-10-20 11:00:07
KA01FA2204,501C/13,9987769068,Depot-14,2016-10-20 11:00:07
KA01FA2060,501C/14,9987769066,Depot-14,2016-10-20 11:00:07
KA01F4694,501C/15,9967548709,Depot-31,2016-10-20 11:00:08
KA01F8657,501C/16,9967476732,Depot-17,2016-10-20 11:00:08
KA57F0094,501C/17,9967490693,Depot-17,2016-10-20 11:00:08
KA01FA1464,501C/18,9987809259,Depot-11,2016-10-20 11:00:09
KA57F0111,501C/19,9967463184,Depot-17,2016-10-20 11:00:08
KA01F8750,501C/20,8828028611,Depot 12,2016-10-20 11:00:09
KA01FA1652,501C/2,9987769873,Depot-14,2016-10-20 11:00:07
KA01F4788,501C/4,9967495584,Depot-11,2016-10-20 11:00:09
KA01F4813,501C/5,9967468393,Depot-11,2016-10-20 11:00:09
KA01F4539,501C/6,9967461965,Depot-30,2016-10-20 11:00:09
KA01FA0987,501C/7,9967556187,Depot-30,2016-10-20 11:00:09
KA57F0404,501C/8,9967514886,Depot-37,2016-10-20 11:00:07
KA57F0484,501C/9,9967514322,Depot-37,2016-10-20 11:00:07
KA01F3104,501F/1,9987845181,Depot-08,2016-10-20 11:00:06
KA57F0989,501F/2,9967543271,Depot-31,2016-10-20 11:00:08
KA01F8874,501GA/1,9967515529,Depot-37,2016-10-20 11:00:07
KA57F1092,501GA/3,9967498042,Depot-38,2016-10-20 11:00:08
KA57F1161,501GA/6,9987796884,Depot-37,2016-10-20 11:00:07
KA01FA1872,501L/1,9967504932,Depot-14,2016-10-20 11:00:06
KA57F0381,501L/2,9967502843,Depot-23,2016-10-20 11:00:10
KA01FA0859,501L/3,9967556734,Depot-30,2016-10-20 11:00:09
KA01F4772,501N/1,9967480184,Depot-21,2016-10-20 11:00:10
KA53F0279,502/10,9967515176,Depot-37,2016-10-20 11:00:07
KA57F1330,502/11,8828028546,Depot 12,2016-10-20 11:00:05
KA01FA1486,502/12,9967510493,Depot-33,2016-10-20 11:00:10
KA01FA1485,502/13,9987783691,Depot-33,2016-10-20 11:00:08
KA01FA1479,502/14,9987797356,Depot-33,2016-10-20 11:00:10
KA01FA1442,502/1,9987784854,Depot-33,2016-10-20 11:00:10
KA01FA1455,502/2,9987899221,Depot-33,2016-10-20 11:00:10
KA01F8897,502/3,8828028590,Depot 12,2016-10-20 11:00:09
KA01FA1460,502/6,9987798056,Depot-33,2016-10-20 11:00:07
KA01F4298,502A/12,9987797230,Depot-37,2016-10-20 11:00:07
KA01F8672,502A/13,8828028556,Depot 12,2016-10-20 11:00:10
KA01FA0617,502A/16,9987767268,Depot-29,2016-10-20 11:00:10
KA53F0146,502A/17,9967484753,Depot-23,2016-10-20 11:00:08
KA01F8973,502A/18,8828028640,Depot 12,2016-10-20 11:00:10
KA01F8896,502A/2,8828028717,Depot 12,2016-10-20 11:00:06
KA01F4699,502A/4,8828028646,Depot 12,2016-10-20 11:00:06
KA01F8898,502A/5,8828028548,Depot 12,2016-10-20 11:00:05
KA01FA1463,502A/6,8828030995,Depot 12,2016-10-20 11:00:11
KA01FA0366,502B/1,9967470388,Depot-41,2016-10-20 11:00:08
KA53F0205,502C/1,9967556175,Depot-40,2016-10-20 11:00:10
KA53F0262,502C/2,9987782970,Depot-40,2016-10-20 11:00:09
KA53F0131,502C/3,9967549116,Depot-43,2016-10-20 11:00:08
KA01F4537,502C/4,9987879249,Depot-26,2016-10-20 11:00:07
KA01F4565,502C/5,9987786495,Depot-09,2016-10-20 11:00:07
KA01F4356,502D/3,8828028645,Depot 12,2016-10-20 11:00:05
KA01FA0528,502D/5,9987768632,Depot-29,2016-10-20 11:00:07
KA01F4363,502DA/1,9987854176,Depot-26,2016-10-20 11:00:06
KA01F9433,502E/10,9987882658,Depot-08,2016-10-20 11:00:10
KA01F3892,502E/11,9987877306,Depot-26,2016-10-20 11:00:07
KA01F4913,502E/12,9987856306,Depot-26,2016-10-20 11:00:05
KA01F9308,502E/13,9987792261,Depot-08,2016-10-20 11:00:10
KA01FA1800,502E/14,9987832599,Depot-09,2016-10-20 11:00:05
KA01F8617,502E/15,9987881694,Depot-08,2016-10-20 11:00:05
KA01F3915,502E/1,9987882902,Depot-08,2016-10-20 11:00:05
KA01F9379,502E/2,9987840896,Depot-08,2016-10-20 11:00:06
KA01F9583,502E/3,9987785474,Depot-09,2016-10-20 11:00:06
KA01F9582,502E/4,9987793126,Depot-09,2016-10-20 11:00:06
KA01F3752,502E/5,9987881923,Depot-08,2016-10-20 11:00:07
KA01F8987,502E/6,9987847577,Depot-08,2016-10-20 11:00:06
KA01F3086,502E/7,8828030994,Depot-08,2016-10-20 11:00:11
KA01FA1292,502E/8,9987884346,Depot-08,2016-10-20 11:00:07
KA01F9478,502E/9,9987854946,Depot-26,2016-10-20 11:00:06
KA53F0251,502F/1,9987817627,Depot-22,2016-10-20 11:00:06
KA01FA0214,502F/3,8828031066,Depot 12,2016-10-20 11:00:05
KA53F0116,502F/4,9987877045,Depot-26,2016-10-20 11:00:07
KA01FA2236,502F/5,9987861330,Depot-26,2016-10-20 11:00:10
KA01FA0336,502F/7,9987783474,Depot-43,2016-10-20 11:00:08
KA57F1256,502F/8,9987816733,Depot-22,2016-10-20 11:00:06
KA01FA1329,502FA/1,9967549207,Depot-43,2016-10-20 11:00:08
KA01FA1282,502FA/2,9967549106,Depot-43,2016-10-20 11:00:08
KA01FA0707,502FA/3,9967549055,Depot-43,2016-10-20 11:00:08
KA01FA1230,502FA/4,9967559607,Depot-43,2016-10-20 11:00:08
KA57F0456,502FB/1,9987793406,Depot 12,2016-10-20 11:00:10
KA01F4881,502H/10,9967545582,Depot-31,2016-10-20 11:00:08
KA01FA0912,502H/11,9987831312,Depot-09,2016-10-20 11:00:06
KA57F0734,502H/13,9967543614,Depot-31,2016-10-20 11:00:08
KA01FA0885,502H/14,9987785823,Depot-09,2016-10-20 11:00:05
KA50F0128,502H/15,9967543744,Depot-31,2016-10-20 11:00:08
KA57F0980,502H/16,9967543294,Depot-31,2016-10-20 11:00:08
KA53F0184,502H/18,9987769183,Depot-22,2016-10-20 11:00:07
KA01F8739,502H/19,9967543692,Depot-31,2016-10-20 11:00:08
KA01FA0076,502H/1,9967495848,Depot-21,2016-10-20 11:00:08
KA57F0180,502H/20,9967543930,Depot-31,2016-10-20 11:00:08
KA01F8939,502H/21,8828031065,Depot 12,2016-10-20 11:00:05
KA57F0772,502H/22,8828028571,Depot 12,2016-10-20 11:00:10
KA57F1010,502H/23,9967495845,Depot-21,2016-10-20 11:00:08
KA57F1255,502H/24,9987818569,Depot-22,2016-10-20 11:00:06
KA01FA0031,502H/25,9967490723,Depot-21,2016-10-20 11:00:08
KA01FA1669,502H/26,9987818525,Depot-21,2016-10-20 11:00:10
KA01FA1237,502H/27,9987828393,Depot-09,2016-10-20 11:00:09
KA01FA1722,502H/28,9967543668,Depot-21,2016-10-20 11:00:10
KA57F0225,502H/29,9987785985,Depot-09,2016-10-20 11:00:07
KA01FA0238,502H/2,8828031032,Depot-21,2016-10-20 11:00:10
KA57F0771,502H/3,8828028704,Depot 12,2016-10-20 11:00:05
KA01FA0037,502H/4,8828028612,Depot 12,2016-10-20 11:00:08
KA57F0954,502H/5,9987818346,Depot-22,2016-10-20 11:00:06
KA01FA1420,502H/6,8828028627,Depot 12,2016-10-20 11:00:06
KA01FA1714,502H/7,9987828303,Depot-09,2016-10-20 11:00:06
KA50F0133,502H/8,9967547435,Depot-31,2016-10-20 11:00:09
KA01F4879,502H/9,9967543589,Depot-31,2016-10-20 11:00:08
KA01FA0258,502HA/1,9987782829,Depot-09,2016-10-20 11:00:10
KA01FA1586,502HB/1,9987793147,Depot-09,2016-10-20 11:00:06
KA01F9563,502HC/1,9967478150,Depot-17,2016-10-20 11:00:08
KA01F3812,502HC/2,9967516782,Depot-17,2016-10-20 11:00:10
KA53F0164,502HE/1,9987780519,Depot-22,2016-10-20 11:00:07
KA01FA1461,502J/1,9967500799,Depot-33,2016-10-20 11:00:10
KA01F9514,502J/4,9967506575,Depot-20,2016-10-20 11:00:07
KA01FA1665,502J/5,9987784480,Depot-20,2016-10-20 11:00:11
KA01F9548,502J/7,9967505942,Depot-20,2016-10-20 11:00:07
KA01FA0301,502J/8,9967454521,Depot-34,2016-10-20 11:00:08
KA57F0830,502K/1,9967493919,Depot-21,2016-10-20 11:00:08
KA57F0963,502K/4,9987797218,Depot-37,2016-10-20 11:00:07
KA53F0174,502L/1,9967467509,Depot-40,2016-10-20 11:00:08
KA53F0291,502L/2,9967556289,Depot-40,2016-10-20 11:00:09
KA53F0225,502L/3,9967554783,Depot-40,2016-10-20 11:00:09
KA01FA0170,502L/5,9987780126,Depot-22,2016-10-20 11:00:07
KA01F4703,502M/1,9967499309,Depot-21,2016-10-20 11:00:08
KA01F4959,502V/4,9967547610,Depot-31,2016-10-20 11:00:08
KA01FA1553,502V/5,9967547607,Depot-31,2016-10-20 11:00:09
KA01F8647,503/1,9967549941,Depot-30,2016-10-20 11:00:08
KA01F9401,503A/1,9987853457,Depot-26,2016-10-20 11:00:06
KA01F9402,503A/2,9987881747,Depot-08,2016-10-20 11:00:06
KA01F8560,503A/3,9987791093,Depot-26,2016-10-20 11:00:07
KA01F8850,503A/4,9967481197,Depot-08,2016-10-20 11:00:06
KA01FA0559,504E/1,9987767590,Depot-29,2016-10-20 11:00:05
KA57F0048,505E/10,8828028540,Depot-06,2016-10-20 11:00:05
KA01F9492,505E/1,9987887018,Depot-06,2016-10-20 11:00:05
KA57F0064,505E/2,8828028538,Depot-06,2016-10-20 11:00:06
KA57F0927,505E/6,9967553787,Depot-32,2016-10-20 11:00:09
KA57F0943,505E/7,9967553419,Depot-32,2016-10-20 11:00:08
KA01F8969,505E/8,9967468054,Depot-32,2016-10-20 11:00:08
KA57F0926,505E/9,9967471674,Depot-32,2016-10-20 11:00:08
KA01FA1017,506A/1,9987799381,Depot-41,2016-10-20 11:00:08
KA01F3333,507/1,9967504375,Depot-22,2016-10-20 11:00:07
KA01F3317,507/2,9967505854,Depot-22,2016-10-20 11:00:07
KA57F0110,507/3,9987780507,Depot-22,2016-10-20 11:00:07
KA57F0576,507/4,9987834667,Depot-22,2016-10-20 11:00:10
KA57F0536,507/5,9987769339,Depot-22,2016-10-20 11:00:07
KA57F1124,507/7,9967551859,Depot-23,2016-10-20 11:00:08
KA53F0096,507/8,9987830080,Depot-09,2016-10-20 11:00:06
KA01F4638,507A/1,9967515883,Depot-10,2016-10-20 11:00:07
KA57F0781,507A/4,9987793340,Depot-09,2016-10-20 11:00:05
KA57F1001,507A/5,9987818649,Depot-22,2016-10-20 11:00:06
KA57F0925,507A/6,9987832271,Depot-09,2016-10-20 11:00:09
KA53F0088,507B/1,9987793365,Depot-09,2016-10-20 11:00:06
KA53F0095,507B/3,8828031239,Depot-09,2016-10-20 11:00:10
KA01F4385,507B/4,9987827138,Depot-09,2016-10-20 11:00:06
KA01F9361,507B/5,9987846932,Depot-08,2016-10-20 11:00:06
KA01F4683,507C/1,9987828117,Depot-09,2016-10-20 11:00:11
KA01F3089,507C/2,9967552320,Depot-23,2016-10-20 11:00:10
KA01F4712,507C/3,9987827232,Depot-09,2016-10-20 11:00:06
KA01F2597,507C/4,9967482601,Depot-23,2016-10-20 11:00:08
KA57F0461,507C/5,9987780594,Depot-22,2016-10-20 11:00:06
KA01F2826,507C/6,9987828457,Depot-09,2016-10-20 11:00:06
KA01FA0142,507C/8,9987846272,Depot-08,2016-10-20 11:00:06
KA01FA1599,507D/1,9967556980,Depot-30,2016-10-20 11:00:08
KA01FA0298,507D/2,9967556952,Depot-30,2016-10-20 11:00:09
KA01F8777,507D/3,9967560966,Depot-30,2016-10-20 11:00:09
KA57F0462,507D/4,9967473751,Depot-11,2016-10-20 11:00:09
KA01F3467,507DY/1,9967556525,Depot-30,2016-10-20 11:00:11
KA01FA0881,507DY/2,9967549421,Depot-30,2016-10-20 11:00:09
KA01F9307,507DY/3,9967511974,Depot-10,2016-10-20 11:00:07
KA01F4660,507DY/4,9987796152,Depot-10,2016-10-20 11:00:06
KA57F1594,507E/1,9987855077,Depot-26,2016-10-20 11:00:09
KA01F4351,507PS/1,9987820800,Depot-22,2016-10-20 11:00:06
KA57F0546,507PS/2,9987793110,Depot-09,2016-10-20 11:00:05
KA01FA1310,507PS/3,9967505426,Depot-22,2016-10-20 11:00:07
KA57F1079,507PS/4,9987820128,Depot-22,2016-10-20 11:00:06
KA01FA0703,507PS/5,9987768791,Depot-22,2016-10-20 11:00:07
KA01FA1880,507PS/6,9987793087,Depot-09,2016-10-20 11:00:05
KA01FA0947,510/1,9987783362,Depot-33,2016-10-20 11:00:10
KA01F3940,510/2,9987796165,Depot-33,2016-10-20 11:00:10
KA01F8931,510/3,9967515430,Depot-37,2016-10-20 11:00:08
KA01FA1810,510/4,9967495826,Depot-21,2016-10-20 11:00:10
KA01F8967,510/5,9987782807,Depot-33,2016-10-20 11:00:07
KA01F9580,510A/1,9967457218,Depot-21,2016-10-20 11:00:10
KA01F4812,510A/2,9987866483,Depot-21,2016-10-20 11:00:10
KA57F1040,510A/4,9987798711,Depot-33,2016-10-20 11:00:07
KA57F0619,510A/5,9987797452,Depot-33,2016-10-20 11:00:07
